text,label
Yet deforestation continues cause severe societal problems sometimes leading violent conflict,unsustainable
This makes transition low-carbon economy vital,unsustainable
We aim reduce greenhouse gas emissions per metric ton sales product 40 % 2020 compared baseline 2002 BASF operations excluding discontinued oil gas business,sustainable
Emissions reflect supplier-specific emission rates available comply Scope 2 Guidance criteria,unsustainable
Following internal discussions decarbonization target validated Group Investment Committee part investment strategy,sustainable
Our firm aims leading financial provider enabling investors mobilize private institutional capital climate change mitigation adaptation supporting transition low-carbon economy corporate advisor and/or lending capacity,sustainable
We want products safely loaded transported handled stored,sustainable
In recent years significantly lowered average CO2 emissions company car fleet,sustainable
Key performance indicators include comprehensive range topics energy water pollution transport building materials employee well-being,unsustainable
Note New Forests ’ SLI metrics simplicity distinguish afforestation reforestation,unsustainable
Amundi uses open-source data achieve assessment example using Science-Based Target Initiative database metrics carbon emissions carbon intensity well green brown targets,unsustainable
Emissions scopes Mandatory GHG reporting requires emissions associated Scope 1 direct emissions Scope 2 indirect emissions purchased electricity heating cooling reported,unsustainable
In 2017 global Energy Management Team initiated controlled implementation 177 individual measures worldwide result savings fuel electricity steam cooling water etc,sustainable
Our cafeteria filled healthy food options nutrition info posted encourage better choices,sustainable
The recoverable amount based CGU ’ value use,unsustainable
How Dow ’ targets around plastic waste also help address carbon neutrality ?,unsustainable
Since 1961 total use nitrogen fertilizers globally grown nine-fold growth taking place Asia,unsustainable
Avoided emissions climate impact indicator expressed tonnes CO2 equivalent,unsustainable
Our 2025 Sustainability Goals continue guide us driving meaningful change scaling business solutions help lead transition sustainable planet society World-Leading Operations performance foundational progress,sustainable
In Netherlands homes offices produce 40 % country ’ total carbon emissions,unsustainable
During year interventions carried construction integration modernisation industrial water line 3 major treatment plants Rome South Rome North Cobis micro-filtration water treatment station built reuse treatment plant Rome East,sustainable
Various studies shown replacing animal protein plant-based protein healthy alternative reduces mortality risk type-2 diabetes risk cardiovascular diseases,unsustainable
In addition Morgan Stanley offers year-round volunteering opportunities employees,sustainable
However company starting improve environmental impact number areas example textile recycling service,sustainable
We participate donation recycling programs reduce environmental impact firm ’ technology,sustainable
Beyond strive improve product safety reduce environmental impact business innovative solutions digital communication tools,sustainable
We strategically invest low-carbon assets since decade increased exposure,sustainable
In June 2020 BlackRock achieved 100 % renewable electricity goal match amount renewable electricity electricity BlackRock ’ global operations consume annually,sustainable
In 2017 committed facilitate $ 200 billion clean fnancing 2025 support clients advancing sustainability objectives sectors renewable energy clean technology clean transportation waste management water treatment among others,sustainable
How company chooses reduce emissions reach net zero vary widely currently global consensus,unsustainable
"We measured carbon emissions scopes 1,2 parts scope 3 operations since 2004",unsustainable
We also prioritized water conservation reuse investments based site-specific water risks,sustainable
We also take account whether innovation-driven offer technological differentiation make new sustainable business models possible,sustainable
"Within two years Zenobe Energy expects deploy around 1,000 electric buses vehicles network saving approximately 770,000 tonnes CO2 15 years – carbon saving equivalent 2.5 million trees",sustainable
SCOR believes carbon footprint meaningful taking scope 3 account carbon-intensive sectors ones scope 3 matters,unsustainable
This indicator used quantify carbon emissions resulting investment portfolio,unsustainable
Over period still able reduce major systems incidents even though added stress supporting infrastructure,unsustainable
CNP Assurances committed environmental energy transition needed achieve carbon neutrality 2050,sustainable
In past 15 years reduced overall GHG emissions 15 %,sustainable
Stakeholders rely us help realize financial potential develop careers grow businesses improve communities,sustainable
Therefore aim assess options reduce business travel promote environmentally responsible mode travel example shifting air train travel,sustainable
They help address societal challenges areas diverse waste management transport housing care elderly,unsustainable
Our firm ’ strategy help accelerate shift sustainable low-carbon future one example work action,sustainable
Although scraps recycled casting facilities reducing amount remains huge challenge,unsustainable
Scope 3 includes indirect greenhouse gas emissions extraction production purchased materials transport-related activities waste disposal employee travel,unsustainable
The important factors leading water scarcity : low precipitation high temperatures low air humidity unfavorable soil properties high water abstraction rates,unsustainable
We identify improvement areas based survey results strengthen engagement employees,sustainable
We calculate emissions Scope 1 2 emissions 31.6 tCO2e market-based ; 31 March 2021 equated GHG emissions intensity 0.2 tCO2e/ Full Time Employee full details,unsustainable
Together partner Olympus Mobility offer clients number highly user-friendly convenient mobility solutions car sharing via Cambio organisation buying multi-journey train bus tickets paying parking,sustainable
Prior membership Board Executive Directors preclude independence following expiry statutory cooling-off period two years,unsustainable
In particular 2020 adopted new cyber security model Group level establishment strategic coordination structure contact relevant Institutions Computer Security Incident Response Team CSIRT Group technical-operational structure dedicated coordination responses security events/incidents Group level,sustainable
BNY Mellon active project financing Equator Principles signatory,unsustainable
Scope 1 emissions responsible majority emissions power generation sector,unsustainable
Further root cause analysis regarding seniority profession business division women versus men published together actions reduce gap,sustainable
At present numerous farmers consult data crops soils weather sufficiently advanced digital tools interpret data take corresponding actions,unsustainable
For non-relevant Scope 3 categories explanation provided,unsustainable
For example criteria concern possession environmental certifications use eco-friendly vehicles energy efficiency requirements,unsustainable
The Kenyan subsistence farmer faces another failed crop another year without rain,unsustainable
The key carbon data sources methodology different asset classes explained,unsustainable
In context potential risks environmental impact could arise spills hazardous substances consequent contamination soil aquifers surface waters emissions atmosphere water specific prescribed limits treatment waste compliant reference legislation repercussions plant operations unintentional fires may cause interruptions plant operations pollution surrounding areas well failure make investments carry works plants impact Company ’ management due delays issue authorisations ; finally environmental exposure caused noise odour dust produced extraordinary maintenance plants,unsustainable
This year gathered data 8.4 million square meters portfolio terms energy carbon data,unsustainable
Indigo world leader operating driving development parking well providing individual mobility services including green charging solutions,sustainable
In terms environmental sustainability take targeted measures conducting operations achieve significant reduction CO2 emissions factors harmful environment,sustainable
In 2021 defined pathways reduce emissions financing investment portfolios,sustainable
SGS customers trust us deliver benefits speed market reduced risk increased efficiency sustainability productivity,sustainable
In order measure biodiversity gains development one gardens Urbanescence carried two biodiversity diagnostics 2019 2020 study soil ’ flora fauna macrofauna,sustainable
With reduced fertilizer usage less water pollution,unsustainable
Furthermore set bold new objectives line ambition become leader sustainability – committing least CHF 300 billion sustainable financing next ten years – assisting clients energy transition,sustainable
Scope 2 greenhouse-gas emissions deriving electricity consumption 2020 decreased attributable reduction network losses approximately 9 %,sustainable
Energy saving challenges : staff involved challenges reduce electricity heating air conditioning use e.g CUBE2020 Challenge Paris Hackathon Porto,sustainable
The battery technology electric hybrid vehicles requires specific handling methods,unsustainable
In 2020 total energy saving 5.4 TJ 1.5 GWh approximately 500 tonnes CO2 emissions avoided,sustainable
For example Dropbox made commitment carbon neutrality 2030,sustainable
Employee engagement shown example passion job dedication top performance commitment BASF,unsustainable
Regarding latter main aspects identified precipitation rain snow evapotranspiration surface run-of therefore infiltration soil area balance assessed,unsustainable
Rather CO2 emissions main greenhouse gases related sector methane nitrous oxide originating biological processes,unsustainable
We work increase philanthropic impact including increasing skills-based volunteering continuing grow international programs,sustainable
For year-ended 2019 years prior travel significant source carbon emissions BlackRock,unsustainable
While BNY Mellon purchase fuel renewable sources directly ; purchase carbon offsets renewable electricity products offset emissions generated Scope 1 Scope 2 Scope 3 business travel,sustainable
Note : Employee development activities include on-the-job experience internal mobility changing roles within firm exposure senior leaders new teams experiences e.g networking mentoring education voluntary required,unsustainable
Vertical farming subject unfavorable weather conditions might impact crop production environmental hazards since toxic fertilizers used may affect health farmers consumers,unsustainable
Progress measured globally period bearing mind lag data time takes companies show visible results decarbonization path,unsustainable
In view suggests change toward sustainable food system essential although see number roadblocks need overcome,unsustainable
BASF published comprehensive corporate carbon footprint since 2008,unsustainable
We fully committed 2015 Paris Climate Agreement ’ target limit global warming well 2°C understand reaching goal require rapid full decarbonization global economy,sustainable
In July 2019 Group signed general agreement tire suppliers take account five commitments : improving tire recyclability consumer information tire durability helping overseas territories free return tires waste treatment tires farm silage pits,sustainable
We consistently reduced carbon footprint operations scopes 1 2 since set 2004 baseline,sustainable
To promote initiatives reduce environmental loads cooperation property managers PMs manage operate properties site essential,unsustainable
The company reducing carbon footprint focusing optimising routes,sustainable
And upgrade business technology purchase environmentally friendly alternatives use less energy smaller carbon footprint,sustainable
The next twelve months see us reconsider approach early careers recruitment including approaches interviewing assessing candidates expand recruitment reach create better seedbed diversity incorporating gender sexual orientation ethnicity socioeconomic considerations,sustainable
We realize act upon risks opportunities related climate change transition low-carbon economy,sustainable
In 2020 experienced steep drop volunteering hours funds raised employees,unsustainable
In addition retirement institutional retail businesses committed reduce portfolio ’ carbon emission intensity 18.5 % 2025,sustainable
This Regulation classifies funds 3 categories : “ article 6 ” funds specific sustainability objectives “ article 8 ” funds promote ESG characteristics example “ carbon footprint ” without necessarily central preoccupation finally “ article 8 ” funds genuine sustainability objective example investment portfolio compatible aims Paris Agreement limitation climate change,unsustainable
We also want reduce business travel require substantial investments technology virtual collaboration tools enable us continue delivering results clients expect,sustainable
As well working combat climate change reduce impacts climate risks incentivize preventive measures increase customers ’ resilience compensate climate-related damages providing insurance,sustainable
We launched low-carbon transport initiatives supporting easy access public transport car sharing example KBC Mobile app Belgium,sustainable
Costs maintenance repair part normal business operations recognized expense,unsustainable
Supporting diverse communities young people color scholarships professional development internships early career opportunities also priority Foundation 30 years,sustainable
In addition local cooperation also take account social economic factors collaborating instance charity organisations take care bicycle maintenance,sustainable
By end period average CO2 emissions per km worldwide fleet shall exceed 95 grams per km vehicle covered policy exceed 105g CO2 /km,sustainable
Since agricultural revolutions 30s United States 60s/70s Europe today Africa Latin America many systemic causes emerged : soil impoverishment monoculture deforestation cattle farming covering soils Almeria market gardens pesticide pollution soil groundwater,unsustainable
The Equator Principles based guidelines standards concerning environmental social risk management established International Finance Corporation member World Bank Group,unsustainable
Morgan Stanley supports appropriate policies accelerate transition low-carbon economy including price carbon,sustainable
We working reduce energy consumption GHG emissions portfolio achieved lower consumption levels emissions previous years,sustainable
In addition recycled 3.8 million pounds paper 2020 program recycle confidential paper destruction,sustainable
JPMorgan Chase committed supporting clients ’ strategies transitioning lower-carbon economy positioning adapt capitalize opportunities advance sustainable solutions,sustainable
We calculate CO2 emissions avoided bicycle feet amount 6 555 tonnes/year representing 60 117 634 kilometres/year,sustainable
When reuse equipment internally work suppliers recycle materials seek donate nonprofit organizations,sustainable
Our evaluation climate change factors focuses energy transition physical risk also believe issuer ’ environmental footprint track record important indicators may perform tightening regulatory environment,unsustainable
In May 2020 Amundi became signatory Tobacco-Free Finance Pledge extended exclusion policy exclude producers cigarettes complete tobacco products,sustainable
The world ’ key environmental social challenges – population growth energy security loss biodiversity access drinking water food – closely intertwined climate change,unsustainable
One strategic objectives grow employee offerings developing skills-based volunteering ecosystem engage employees build capacity increase impact philanthropic partners,sustainable
We ’ joined FAIRR ’ collaborative investor engagement sustainable proteins asked number global food companies diversify protein sources drive growth increase profitability reduce risk exposure improve ability compete innovate resource-constrained world,sustainable
The Chairperson Board Statutory Auditors another auditor designated participates meetings Committee,unsustainable
Savills IM supports staff give time charitable fundraising volunteering via paid Charity Leave,sustainable
Using Scope 1 2 alone would drastically underestimate total GHG emissions generated investments made,unsustainable
This portfolio generated green electricity around 540 thousand households resulted emissions avoided 448 351 tonnes CO2 data 30 September 2020,sustainable
This likely related fact farming small-scale developing countries farmers tend much lower income levels developed countries therefore means invest efficient production cooling equipment,unsustainable
A lower percentage paper purchased 2016 recycled paper,unsustainable
Exposure ecotaxes levied transport well fossil energy price fluctuations major factors consideration,unsustainable
Since 2010 Carbon emissions travel reduced 60 %,sustainable
2020 Aurum Group ’ sixth consecutive year carbon offsetting across offices activities staff,sustainable
As part climate solutions package offer thematic funds dedicated financing energy transition main asset classes thereby making fight climate change accessible investors,sustainable
It ambitious initiative decarbonization market requiring real-economy decarbonization targets progress line pathways well 2°C,sustainable
As well managing ESG risks related megatrends like climate change food security biodiversity loss also actively look investment opportunities offer solutions challenges,sustainable
The transportation sector continues significant impact global carbon emissions,unsustainable
We want help companies cut CO2 emissions quickly possible,sustainable
Companies variety strategies reduce emissions including setting targets reductions using cleaner energy sources managing energy consumption,unsustainable
Our community programs promote employee engagement instilling pride employees across world turn strengthens employee motivation retention,sustainable
In support 100 % renewable electricity commitment members US EPA Green Power Partnership since 2017,sustainable
In 2006 Morgan Stanley set goal reduce greenhouse gas emissions largest buildings—approximately seven million square feet real estate—by seven ten percent 2012,sustainable
We promote recycling office waste effective separation draw external resources help us reuse recycle materials,sustainable
This means long-term strategic objective reduce greenhouse gas emissions impact investments increase investments based climate-related opportunities ensure investment portfolios resilient climate-related risks,sustainable
The group operates dedicated intranet page email inbox employees provide feedback suggestions concerns general information including reporting environmental incidents accidents,sustainable
In addition often supported shareholder resolutions demanding greater transparency matters ecological energy transition,sustainable
The firm member RE100 since 2015 recently joined additional initiatives EV100 EP100 ambitious commitments electrify transport deploy smarter energy use — making us first US company become member three The Climate Group ’ global corporate leadership initiatives accelerate clean energy transition,sustainable
By installing fan coolers heat pumps VRV recovery pipes improve heating cooling coefficients ensuring energy evenly distributed successfully recovered,sustainable
food system no-change scenario restricted GHG emissions alone,unsustainable
What organization ’ gross global Scope 2 emissions metric tons CO2e ?,unsustainable
Furthermore millions people rely directly forests deforestation continues cause severe societal problems sometimes leading violent conflict,unsustainable
In fiscal 2019 verified possibility reducing CO2 emissions 70 properties established reduction targets 2030,sustainable
The liquid supplied growth drivers consisting hydrogen oxygen carbon dioxide,unsustainable
We collaborate technology groups recycle electronics work suppliers find products made recyclable material reused manufacture new products,sustainable
It include Renault Kangoo vehicles assigned individually,unsustainable
That strategy reduced portfolio ’ carbon emissions intensity approximately 70 percent relative benchmark maintaining broad- based equity market exposure similar benchmark,sustainable
Waste composted 2016 includes data Germany previously possible separate recycled waste data,unsustainable
As key contributor SGS operational efficiency IT supports long-term sustainability Green IT strategic initiative targeting energy efficiency CO2 emissions reductions hardware e-waste management,sustainable
The CO2 emissions factor natural gas calculated basis natural gas solely methane entirely converted CO2,unsustainable
To support transition low-carbon economy committed mobilize $ 250 billion toward low-carbon solutions 2030—and raised $ 80 billion 2019,sustainable
Scope 3 calculations based data relevant activity applying published emissions factors GWPs,unsustainable
It tested 2020 try assess materiality deforestation risk within SCOR ’ investment portfolio,unsustainable
Corrugated board plays crucial role agriculture crop season handling storage stage general distribution food beverages retailers restaurants,unsustainable
Carbon offsets important tool enables companies invest projects reduce GHG emissions many cases create valuable social community co-benefts,unsustainable
"Therefore annual gross balance CO2 absorbed CNP Assurances ’ woodland portfolio 492,756 tonnes CO2 2020",unsustainable
In order meet major challenges facing society today CNP Assurances asks Société Forestière manage woodland focusing : optimising forest resilience ; acting respect stakeholders ; promoting safety quality local employment ; preserving biodiversity ; protecting water quality wetlands ; protecting soils avoiding erosion ; increasing carbon sinks,sustainable
A change toward plant-based diet appears inevitable view global food system become sustainable,unsustainable
We develop produce innovative solutions improve crop health yields market worldwide,sustainable
We achieved carbon neutrality operations path toward net-zero 2050,sustainable
We provide employees free gym access fresh fruit office team events often feature outdoor activities,sustainable
The investment ground source technology support commitment enable new homes build 2030 operate net zero carbon emissions,sustainable
Paper consumption reduced absolute basis per FTE year review,sustainable
The carbon emissions calculated basis quantities fuel actually used kWh instead average carbon emissions/km,unsustainable
We procure 100 % renewable electricity offices operate across globe 2020,sustainable
The Zero Paper aspiration advance digital transformation reduce costs improve customer experience,sustainable
Compensation Board Executive Directors described detail Compensation Report page 146 onward,unsustainable
We ’ investing 2021 digital client service offering deliver multimedia platform global client base offers responsiveness customisation convenience accessibility whilst also saving carbon reduced paper travel face-to-face meetings,sustainable
Scope 1 2 emissions example direct emissions buildings indirect emissions purchased energy included emissions value chain related original construction,unsustainable
“ Other ” includes agriculture consumer retail palm oil transactions financial sponsors related loan portfolios across various sectors,unsustainable
For company cars leased promote use hybrid eco-friendly vehicles account 95 % vehicles,sustainable
SGS ’ team Data Privacy officers assess personal risks associated identified incidents determine whether individual data owners local data protection authorities notified,unsustainable
We support goal carbon neutrality 2050 line global efforts limit warming 1.5°C,sustainable
A comparison Scope 3 emissions preceding periods therefore possible per energy flow,unsustainable
We encourage many portfolio companies prepare shift low-carbon economy capitalize potential opportunities renewable energy alternatives innovative technologies,sustainable
We expect achieve programs reduce energy carbon emissions environmental impacts waste,sustainable
We include inventory Scope 1 2 GHG sources operational control,unsustainable
However able replace virtual volunteering events activities complied social distancing restrictions,sustainable
Earlier year influential International Energy Agency IEA released report energy transition representing remarkable pivot 40 years reporting,unsustainable
There total 231 indicators 169 targets recognise ending poverty deprivations must go hand-in-hand strategies improve health education reduce inequality spur economic growth – tackling climate change working preserve oceans forests,unsustainable
The companies Group manage waste treatment plants ensure execution detailed routine maintenance plan reduce plant downtime caused faults unexpected events minimize unplanned non-routine maintenance work,sustainable
We recognize transitioning lower-carbon economy take time require greater market penetration energy efciency renewable energy forms lower-carbon energy natural gas,unsustainable
This portfolio consists loans Belgium Ireland financial leasing core countries except Ireland vehicles,unsustainable
In early 2020 eco-responsible approach initiated creation carpet recycling channel,sustainable
In case Board Statutory Auditors invested powers established regulatory provisions reports supervisory authorities pursuant regulations effect time,unsustainable
Our product portfolio contains variety catalysts used automotive sector industry reduce emission air pollutants,sustainable
"The project expected reduce branches ’ lighting-related energy use 50 % – equivalent taking nearly 27,000 cars road",sustainable
We seek minimize waste generate re-use recycle materials wherever possible,sustainable
Therefore calculated Scope 1 emissions,unsustainable
Other physical risks include quality availability sourcing water food security,unsustainable
Direct Scope 1 emissions mainly come Group ’ two waste-to-energy plants thermoelectric power stations,unsustainable
UBS ’ comprehensive climate strategy underlines commitment SDGs climate action affordable clean energy supports orderly transition low-carbon economy defined Paris Agreement,sustainable
38 % issuers verify concrete actions work positively reduce negative impact related climate matter,unsustainable
The French Association Plastic Packaging estimates market fruit vegetable plastic bags France total size €100-150 million,unsustainable
We active owner sector urge companies amend business models transition low-carbon energy provision,sustainable
Global attention given earth ’ deforestation,unsustainable
Ashmore acknowledges air travel biggest source carbon emissions,unsustainable
The new warehouse improved efficiency quality work employees well-received staff engagement surveys,sustainable
It however consider efforts companies portfolios taking reduce emissions key consideration achieving targets,unsustainable
This criterion covers companies producing transporting selling coal derived using aggressive mountain top removal methods MTR used Appalachian Mountains United States,unsustainable
Our regulations cover transportation raw materials activities sites warehouses distribution products well customers ’ application products,unsustainable
In category management implementing measures buy recycled paper increase use renewable energy reduce packaging,sustainable
Secondly also aim reduce Scope 1 2 emissions operations 41 %,sustainable
Gender diversity total measured percentage female employees Netherlands,unsustainable
The World Health Organisation WHO Framework Convention Tobacco Control first international treaty negotiated group went live 2005 today 182 Parties accounting 90 % world ’ population,unsustainable
Starting 2008 aim reduce carbon footprint 20 percentage points every year,sustainable
Interactions also take place research projects public bodies : 2020 Acea participated activities Italian Research Industrial Development Centre AIRES network companies institutions technology consortia engaged development circular economy environmental sustainability Italian Phosphorus Platform promoted Italian Ministry Environment managed ENEA,sustainable
We report GHG emissions according GHG Protocol ’ “ Scope 2 Guidance : amendment Corporate Standard ” released January 2015,unsustainable
Other municipal solid wastes involve food waste wastewater printing inks-related chemical waste,unsustainable
The need change much eat one obvious targets global food system become sustainable,unsustainable
Energy recovery waste important part circular economy provides energy economic advantages leads notable volumetric reduction biological stabilisation waste avoiding far possible disposal waste landfills,unsustainable
It fosters fruitful discussions level maturity demonstrates constant improvement involvement topic,unsustainable
At Vauban Infrastructure Partners integrate daily work practices avoid reduce offset carbon emissions,sustainable
We calculate three different carbon metrics cover PCAF method “ carbon footprint ” TCFD method “ carbon intensity ” well total carbon emissions attributable investments,unsustainable
An impairment recognized difference carrying amount recoverable amount,unsustainable
BNP Paribas Cardif intends continue investing finance social digital transportation infrastructure assets support local communities France Europe,sustainable
Our Scope 3 footprint includes business travel booked central travel management company car travel colleague-owned cars global water consumption data available UK waste generated occupied properties operational control,unsustainable
PCAF calls Scope 3 emissions certain sectors reported beginning 2021,unsustainable
Studies IPCC point increase temperatures two degrees would threaten wipe 50 % wine-growing crops,unsustainable
At Fisch recycling greatest importance,sustainable
Through work reduced embodied carbon 10.4 % resulting embodied carbon levels 800 kg CO2/m²,sustainable
The company 's ambition enable circular economy within industry including providing metrics customers impact climate extending life end user IT equipment One initiative Foxway introduced Green Zone perspective,sustainable
Electricity also large source carbon emissions,unsustainable
We support Paris Agreement lobbied UK Government ’ commitment achieve carbon neutrality 2050 consistently active voice climate,sustainable
To reduce water consumption install dual-flush water tanks low-flow faucets facilities around building,sustainable
Waste recycling “ Single-use ” named word year Collins Dictionary 2018,unsustainable
In 2021 beyond CANDRIAM continue efforts climate digital human rights diversity inequality part long-term framework energy transition fair working conditions business ethics,sustainable
The multi-mobility model KBC Belgium offers companies enables provide employees various forms mobility including bicycles,sustainable
For details Equator Principles please refer following link,unsustainable
The quantitative investment team involving equity factor credits taken steps integrate ESG issues specifically climate making sure portfolios ’ carbon intensity scope 1 2 carbon emissions always benchmark,sustainable
Internally newly redesigned professional development programs women ethnically diverse employees investments talent,sustainable
Our analysis showed although company ’ carbon intensity fallen recent years absolute carbon emissions risen,unsustainable
We optimized team representing every functional area need identify respond quickly threats incidents perform better clients,sustainable
These figures include emissions vehicles,unsustainable
The difference mainly explained fact MSCI take account Scope 3 emissions,unsustainable
The carbon-intensity loan portfolio 180 tonnes CO2 per million euros outstanding loans 2.12 tonnes CO2 per unit,unsustainable
All used water treated onsite reused site neutralise freshwater pollution rainfall captured storm water basin wells re-infiltrated ground,sustainable
Effectively reducing process safety incidents starts knowing potential risks,unsustainable
Through The BlackRock Foundation “ Foundation ” BlackRock funds partners organizations globally help people beyond reach firm ’ core business build financial security participate transition low-carbon future,sustainable
To prevent work-related accidents encourage promote risk-conscious behavior safe working practices every individual learning incidents regular exchange experiences,sustainable
In Americas begun partnership Gateway Leadership Foundation aim create greater awareness career opportunities financial services industry aspiring minority students provide workforce readiness training internships,sustainable
Under Food Recycling Law recovery heat food waste recognized form recycling provided certain conditions met power generated resold fixed price using FIT scheme,unsustainable
"During reporting period measured Scope 1 2 emissions location-based totalled 2,583.4 tCO2e",unsustainable
The pathway investees follow decarbonization journey critical element investors ’ success attempts align portfolios Paris Agreement,unsustainable
"By 2030 end preventable deaths newborns children 5 years age countries aiming reduce neonatal mortality least low 12 per 1,000 live births under-5 mortality least low 25 per 1,000 live births",sustainable
New car emissions determined moreover new WLTP World harmonized Light-duty vehicles Test Procedure methodology results higher emissions earlier NEDC New European Driving Cycle methodology still linked part portfolio,unsustainable
Their analysis also showed roughly 15 % food-related emissions generated activities production phase including processing transport packaging retail,unsustainable
In order accelerate transition circular economy Commercial Banking provides clients advice sustainable business models,sustainable
Scope 1 3 reporting uses UK Defra 2020 GHG Conversion Factors,unsustainable
Climate change one greatest challenges facing world 21st century committed contributing transition low-carbon society,sustainable
In 2020 able reduce carbon emissions intensity 12 percent 2019 baseline,sustainable
As 31 December 2021 reduced lending exposure carbon-related assets 9.9 % USD 45.6 billion total customer lending exposure,sustainable
All Group ’ vehicles accredited meet requirement,unsustainable
For conversions unit volume litres mass kg density value 0.84 kg/l used source : Defra conversion factors 2020,unsustainable
In addition support Swiss start-ups developing innovative circular economy solutions,sustainable
We want close loop plastic waste ensuring products potential recycled,sustainable
Under new ESG strategy launched end 2020 chosen focus three ESG objectives : cutting carbon emissions managing assets responsibly boosting stakeholders ’ awareness achieve positive change,sustainable
A total feet 20 000 bicycles – primarily consisting electric high speed e-bicycle models – built since launched offering 2016,sustainable
Launched late 2015 Meridiam management company fund finances innovative development projects related energy transition local services heating systems energy recovery waste electricity grids gas networks innovative renewable energies,sustainable
Deutsche Bank incentivizes volunteering efforts paid leave donations in-kind support,sustainable
UBB Interlease launched specific ‘ Green Lease ’ product provides financing electric hybrid vehicles equipment related renewable energy,sustainable
Another significant factor food production water intense,unsustainable
We procure 99 % renewable electricity New pledge We carbon neutral across operations 2020 Ongoing,sustainable
Nevertheless conscious importance applying principles social responsibility operations company undertakes reduce environmental impact managing buildings resources responsibly controlling CO2 emissions,sustainable
In 2018 Groupe PSA decided create business unit dedicated circular economy after-market,sustainable
To help employees meet rapidly changing technology-centric demands financial services industry invest professional development skills- training opportunities help succeed,sustainable
UBS negotiated commencement relationship corporate client whose activities also included palm oil business,unsustainable
Vale also noted collaboration Brazil ’ government transport millions COVID-19 test kits country,unsustainable
Natixis supports staff make responsible work organization transport choices part mobility plan launched 2018,sustainable
We also equip Financial Advisors Climate Change Fossil Fuel Aware investing toolkits help clients develop tailored investment approach incorporates issues portfolios,sustainable
We continue review extent Scope 3 reporting increase coverage practicable,unsustainable
Work-related accidents considered relevant occur premises business trips goods transport result external influences e.g natural disasters due criminal acts involving personal injury,unsustainable
This platform designed meet growing demand downstream manufacturers low-carbon aluminum help upstream producers accelerate transition low-carbon technologies,sustainable
In tandem carbon neutrality goal committing reduce location-based emissions 75 % 2030,sustainable
By transitioning gas network bring hydrogen gases biomethane homes industries reduce carbon footprint,unsustainable
It highly likely significant portion decline absolute emissions carbon footprint observed Exhibit M.6 2019 versus 2020 due changes EVIC,unsustainable
Food waste typically exclusively takes place retail consumption stages food supply chain,unsustainable
We believe advisory work global agribusiness corporations help drive innovation global food system better meet needs growing evolving society marketplace,sustainable
Our goal financial provider choice clients wish mobilize capital toward achievement SDGs orderly transition low-carbon economy,sustainable
They provide assessment investees may evolve businesses reduce emissions future based transition plans emissions reduction targets goals,unsustainable
We developed well specific initiatives promote energy transition support social solidarity economy,sustainable
Furthermore sustainability criteria materials recycling reuse reparability index also added Technical Specifications Group Company procurement,sustainable
We reduce operational carbon energy intensity landlord-controlled areas Scope 1 2 emissions 60 %,sustainable
Our 2024 targets include 25 per cent reduction waste production increasing onsite recycling rates 80 per cent diverting 100 per cent waste landfills regional waste management facilities allow,sustainable
Given emerging nature methodologies data used estimate absolute emissions carbon footprint significant limitations consider discussed,unsustainable
Career development State Street employee-driven manager-enabled company-supported,sustainable
We strong focus financing renewable electricity generation including wind solar hydro,sustainable
We believe world transition net zero economy proactively evolving portfolio investments time consistent trend making commitment reach net zero emissions 2050 sooner across assets management ; ii creating new fund—the Brookfield Global Transition Fund—to source opportunities underpinned decarbonization objective deliver solutions facilitate transition net zero ; iii continuing align practices TCFD,sustainable
"The 2020 figure broken follows : 9,713 tonnes CO2 suppliers services works 1,928.7 tonnes CO2 suppliers goods",unsustainable
ii Emissions factors : The CO2 emissions factors used taken World Resources Institute 2015,unsustainable
This study demonstrated difference mild severe winter could cause 15 % fluctuation industrial CO2 emissions,unsustainable
Our message simple : want reduce reuse recycle – focusing heavily reducing looking reusing recycling alternative available,sustainable
Revenues expenses assets recognised net amount goods services tax GST except amount GST incurred recoverable Australian Tax Office ATO,unsustainable
Examples low-carbon solutions business unit highlighted page 15,unsustainable
We reduce water use recirculating much water possible,sustainable
Indeed one top European private-sector project financiers clean energy financing advisory services support low-carbon clean-tech businesses,sustainable
We expect transportation industry return growth slight decline production previous year,unsustainable
We conduct all-employee surveys solicit employees ’ views Lazard experience working,sustainable
This calculation method takes account low-carbon electricity use renewable nuclear sources low-carbon emission factor 0g CO2 e/GJ,unsustainable
As first step estimated carbon footprint global direct portfolio,unsustainable
For calendar year 2020 energy flows Scope 3 mapped extensively first time,unsustainable
Eager apply concepts responsible development advocated Group ’ policy stay line product strategy promotes better recovery recyclability vehicles Group ’ manufacturing plants committed developing circular economy wherever located,sustainable
For example case deforestation land use change habitat destruction contribute ecosystem degradation turn exacerbates climate change increases severity natural disasters,unsustainable
In 2021 published “ Seeds Change ” guide philanthropists changemakers protect biodiversity life land,sustainable
Seeking reduce negative environmental social effects goods services UBS purchases undertaken global review purchase catalogues introduced environmentally friendly alternatives products available,sustainable
Scope 1 2 calculations based site-specific data fuel consumed utilities purchased applying published emissions factors global warming potentials GWPs,unsustainable
Previous global employee surveys shown employee engagement already high aim keep way increase even possible,sustainable
In 2019 four families electronic products included repair catalogue,unsustainable
Also referred micropollutants synthetic substances present concentrations ranging one nanogram one microgram per liter water,unsustainable
