text,label
"To reduce water consumption, we install dual-flush water tanks and low-flow faucets in all facilities around the building.",sustainable
Waste and recycling “Single-use” was named word of the year by Collins Dictionary in 2018.,unsustainable
"In 2021 and beyond, CANDRIAM will continue its efforts on climate, digital and human rights, diversity, and inequality as part of our long-term framework on energy transition, fair working conditions, and business ethics.",sustainable
"The multi-mobility model that KBC Belgium offers companies enables them to provide their employees with various forms of mobility, including bicycles.",sustainable
"For further details about the Equator Principles, please refer to the following link.",unsustainable
"The quantitative investment team (involving both equity and factor credits) has taken further steps to integrate ESG issues, and specifically climate, by making sure the portfolios’ carbon intensity (on scope 1 and 2 carbon emissions) is always below that of the benchmark.",sustainable
"Internally, our newly redesigned professional development programs for women and ethnically diverse employees are investments in our own talent.",sustainable
"Our analysis showed that although the company’s carbon intensity had fallen over recent years, their absolute carbon emissions had risen.",unsustainable
We have an optimized team representing every functional area we need to identify and respond quickly to threats or incidents to perform better for our clients.,sustainable
These figures do not include emissions from vehicles.,unsustainable
The difference can mainly be explained by the fact that MSCI did not take account of Scope 3 emissions.,unsustainable
The carbon-intensity of the loan portfolio is 180 tonnes of CO2 per million euros in outstanding loans and 2.12 tonnes of CO2 per unit.,unsustainable
"All used water is treated onsite and most of it reused on site, while to neutralise any freshwater pollution, all rainfall is captured through a storm water basin and wells before being re-infiltrated to the ground.",sustainable
Effectively reducing process safety incidents starts with knowing the potential risks.,unsustainable
"Through The BlackRock Foundation (the “Foundation”), BlackRock funds and partners with organizations globally that help people, beyond the reach of the firm’s core business, to build financial security and participate in the transition to a low-carbon future.",sustainable
"To prevent work-related accidents, we encourage and promote risk-conscious behavior and safe working practices for every individual, learning from incidents and regular exchange of experiences.",sustainable
"In the Americas, we have begun a partnership with Gateway to Leadership Foundation who aim to create greater awareness of career opportunities in the financial services industry for aspiring minority students and provide them with workforce readiness training and internships.",sustainable
"Under the Food Recycling Law, the recovery of heat from food waste is recognized as a form of recycling provided certain conditions are met, and the power generated can be resold at a fixed price using the FIT scheme.",unsustainable
"During the reporting period, our measured Scope 1 and 2 emissions (location-based) totalled 2,583.4 tCO2e.",unsustainable
The pathway that investees follow in their decarbonization journey is a critical element of investors’ success in their attempts to align their portfolios with the Paris Agreement.,unsustainable
"By 2030, end preventable deaths of newborns and children under 5 years of age, with all countries aiming to reduce neonatal mortality to at least as low as 12 per 1,000 live births and under-5 mortality to at least as low as 25 per 1,000 live births.",sustainable
"New car emissions are all determined, moreover, by the new WLTP (World harmonized Light-duty vehicles Test Procedure) methodology, which results in higher emissions than the earlier NEDC (New European Driving Cycle) methodology that is still linked to part of the portfolio.",unsustainable
"Their analysis also showed that roughly 15% of food-related emissions were generated by activities after the production phase, including processing, transport, packaging and retail.",unsustainable
"In order to accelerate the transition to a circular economy, Commercial Banking provides its clients with advice about sustainable business models.",sustainable
Scope 1 and 3 reporting uses the UK Defra 2020 GHG Conversion Factors.,unsustainable
"Climate change is one of the greatest challenges facing the world in the 21st century, which is why we have committed ourselves to contributing to the transition to a low-carbon society.",sustainable
"In 2020, we were able to reduce our carbon emissions intensity by 12 percent from a 2019 baseline.",sustainable
"As of 31 December 2021, we had reduced our lending exposure to carbon-related assets to 9.9% (USD 45.6 billion) of our total customer lending exposure.",sustainable
All the Group’s vehicles are now accredited to meet this requirement.,unsustainable
"For the conversions from the unit of volume (litres) to that of mass (kg) a density value of 0.84 kg/l was used (source: Defra, conversion factors 2020).",unsustainable
"In addition, we support Swiss start-ups in developing innovative circular economy solutions.",sustainable
We want to close the loop on plastic waste by ensuring our products have the potential to be recycled.,sustainable
"Under our new ESG strategy, launched at the end of 2020, we have chosen to focus on three ESG objectives: cutting carbon emissions, managing assets responsibly and boosting stakeholders’ awareness to achieve positive change.",sustainable
A total feet of 20 000 bicycles – primarily consisting of electric and high speed e-bicycle models – has been built up since we launched the offering in 2016.,sustainable
"Launched in late 2015 with the Meridiam management company, this fund finances innovative development projects related to the energy transition, local services such as heating systems and energy recovery from waste, electricity grids and gas networks, and innovative renewable energies.",sustainable
"Deutsche Bank incentivizes volunteering efforts through paid leave, donations, and in-kind support.",sustainable
UBB Interlease launched a specific ‘Green Lease’ product that provides financing for electric and hybrid vehicles and for equipment related to renewable energy.,sustainable
Another significant factor is that food production can be very water intense.,unsustainable
We procure 99% renewable electricity New pledge - We will be carbon neutral across our operations in 2020 Ongoing.,sustainable
"Nevertheless, conscious of the importance of applying the principles of social responsibility to its operations, the company undertakes to reduce its environmental impact by managing its buildings and resources responsibly and by controlling its CO2 emissions.",sustainable
"In 2018, Groupe PSA decided to create a business unit dedicated to the circular economy in the after-market.",sustainable
"To help our employees meet the rapidly changing, technology-centric demands of the financial services industry, we invest in professional development and skills- training opportunities to help them succeed.",sustainable
UBS negotiated the commencement of a relationship with a corporate client whose activities also included the palm oil business.,unsustainable
Vale also noted its collaboration with Brazil’s government to transport millions of COVID-19 test kits to the country.,unsustainable
Natixis supports its staff to make responsible work organization and transport choices as part of the mobility plan launched in 2018.,sustainable
We also equip our Financial Advisors with Climate Change and Fossil Fuel Aware investing toolkits to help clients develop a tailored investment approach that incorporates these issues into their portfolios.,sustainable
We continue to review the extent of our Scope 3 reporting and increase coverage where practicable.,unsustainable
"Work-related accidents are considered relevant if they occur on the premises, on business trips, during goods transport, as a result of external influences (e.g. natural disasters), or due to criminal acts involving personal injury.",unsustainable
This platform was designed to meet the growing demand from downstream manufacturers for low-carbon aluminum and to help upstream producers accelerate their transition to low-carbon technologies.,sustainable
"In tandem with the carbon neutrality goal, we are committing to reduce our location-based emissions by 75% by 2030.",sustainable
"By transitioning the gas network to bring hydrogen (and other gases such as biomethane) to homes and industries, it can reduce its carbon footprint.",unsustainable
It is highly likely that a significant portion of the decline in absolute emissions and carbon footprint observed in Exhibit M.6 from 2019 versus 2020 is due to changes to EVIC.,unsustainable
Food waste typically (but not exclusively) takes place during the retail and consumption stages of the food supply chain.,unsustainable
"We believe that our advisory work with global agribusiness corporations will help drive innovation in our global food system to better meet the needs of a growing, evolving society and marketplace.",sustainable
Our goal is to be the financial provider of choice for clients who wish to mobilize capital toward the achievement of the SDGs and the orderly transition to a low-carbon economy.,sustainable
"They do not provide an assessment of how those investees may evolve their businesses to reduce their emissions in the future based on transition plans, emissions reduction targets, and goals.",unsustainable
We developed as well specific initiatives to promote the energy transition and support the social and solidarity economy.,sustainable
"Furthermore, sustainability criteria on materials, such as recycling, reuse and the reparability index, were also added to the Technical Specifications for Group Company procurement.",sustainable
We will reduce the operational carbon and energy intensity of our landlord-controlled areas (Scope 1 and 2 emissions) by 60%.,sustainable
"Our 2024 targets include a 25 per cent reduction in waste production, increasing onsite recycling rates to 80 per cent and diverting 100 per cent of our waste from landfills where regional waste management facilities allow.",sustainable
"Given the emerging nature of methodologies and data used to estimate absolute emissions and carbon footprint, there are significant limitations to consider as discussed below.",unsustainable
"Career development at State Street is employee-driven, manager-enabled, and company-supported.",sustainable
"We have a strong focus on financing renewable electricity generation including wind, solar, and hydro.",sustainable
"We believe that the world will transition to a net zero economy, and we are proactively evolving our portfolio of investments over time consistent with this trend by (i) making a commitment to reach net zero emissions by 2050 or sooner across all assets under management; (ii) creating a new fund—the Brookfield Global Transition Fund—to source opportunities underpinned by a decarbonization objective and deliver solutions that facilitate the transition to net zero; and (iii) continuing to align our practices with TCFD.",sustainable
"The 2020 figure is broken down as follows: 9,713 tonnes of CO2 for suppliers of services and works and 1,928.7 tonnes of CO2 for suppliers of goods.",unsustainable
(ii) Emissions factors: The CO2 emissions factors used were taken from World Resources Institute (2015).,unsustainable
This study demonstrated that the difference between a mild and severe winter could cause a 15% fluctuation in industrial CO2 emissions.,unsustainable
"Our message is simple: we want to reduce, reuse and recycle – focusing heavily on reducing and only looking at reusing and recycling where no alternative is available.",sustainable
"Revenues, expenses and assets are recognised net of the amount of goods and services tax (GST), except where the amount of GST incurred is not recoverable from the Australian Tax Office (ATO).",unsustainable
Examples of low-carbon solutions in each business unit are highlighted on page 15.,unsustainable
We reduce our water use by recirculating as much water as possible.,sustainable
"Indeed, we are one of the top European private-sector project financiers of clean energy, while our financing and advisory services support other low-carbon and clean-tech businesses.",sustainable
We expect the transportation industry to return to growth after a slight decline in production in the previous year.,unsustainable
We conduct all-employee surveys in which we solicit employees’ views about Lazard and the experience of working here.,sustainable
This calculation method takes account of low-carbon electricity use (from renewable and nuclear sources) at a low-carbon emission factor (0g CO2 e/GJ).,unsustainable
"As a first step, we have estimated the carbon footprint of our global direct portfolio.",unsustainable
"For the calendar year 2020, the energy flows in Scope 3 were mapped out extensively for the first time.",unsustainable
"Eager to apply the concepts of responsible development advocated by the Group’s policy and to stay in line with a product strategy that promotes better recovery and recyclability for its vehicles, the Group’s manufacturing plants are committed to developing a circular economy wherever they are located.",sustainable
"For example, in the case of deforestation, land use change and habitat destruction all contribute to ecosystem degradation, which in turn exacerbates climate change and increases the severity of natural disasters.",unsustainable
"In 2021 we published “Seeds of Change”, a guide for philanthropists and changemakers to protect biodiversity and all life on land.",sustainable
"Seeking to reduce negative environmental and social effects of the goods and services UBS purchases, we have undertaken a global review of our purchase catalogues and introduced environmentally friendly alternatives to products where available.",sustainable
"Scope 1 and 2 calculations are based on site-specific data for fuel consumed and utilities purchased, applying published emissions factors and global warming potentials (GWPs).",unsustainable
"Previous global employee surveys have shown that employee engagement is already high, and we aim to keep it this way and increase it even further where possible.",sustainable
"In 2019, four families of electronic products were included in the repair catalogue.",unsustainable
"Also referred to as micropollutants, these are synthetic substances present in concentrations ranging from one nanogram to one microgram per liter of water.",unsustainable
"First, we are working with our clients to support their transition to low-carbon and climate-resilient business models, and we are working to further integrate climate change into our risk management models as part of our Climate Risk Strategy program.",sustainable
"We follow a carbon neutrality strategy, use resources efficiently and reduce waste.",sustainable
SuMi TRUST Bank is a signatory to the Equator Principles.,sustainable
"It should also be noted that, as part of its circular procurement approach, Gesesa has focused heavily on recycling the material used at the end of its life, as part of a project to revamp the Santa Lucia purification plant, which was carried out in 2020. ",sustainable
"Since launching this solution, we had built up a feet of 20 000 bicycles, primarily consisting of electric and speed e-bicycle models, ideal for commuters.",sustainable
"Deutsche Bank helps clients to develop, acquire, and sell low-carbon businesses and assets.",sustainable
"In 2020, we developed the “4 R’s” approach to decarbonization for our corporate clients: Reduce, Renew, Retire, and Realign.",sustainable
Carbon footprint — SCOR continues to rely on ISS-ESG data to measure the carbon footprint of its portfolio.,unsustainable
"This file describes the environmental risks, the energy performance (mandatory diagnostic), the building’s GHG emissions and its position with respect to new environmental regulations (green leases, certification, labels), and public health (asbestos, lead, termites, soil pollution, etc.).",unsustainable
We are carbon neutral and purchase 100% renewable electricity.,sustainable
"In addition to limiting energy consumption, the Fairway also scores highly on other ESG metrics, including waste management, well being and green transportation.",sustainable
"Given the need to cut emissions linked to the production of fertilizers and address the environmental challenges associated with their use, the question is what the future role of fertilizer companies should be.",unsustainable
29% of our issuers can verify through concrete actions how they work positively / reduce the negative impact of their production.,unsustainable
The volume of waste paper output was reduced by 90 tons year on year and we continue to maintain a 100% waste paper recycling rate.,sustainable
"The initiative encourages companies, organizations, governments and citizens to reduce and compensate for their greenhouse gas emissions.",sustainable
Fishing generates waste that is an ideal plant fertilizer.,unsustainable
"The Board of Statutory Auditors is responsible for overseeing, in the terms prescribed by law, compliance with the Decree.",unsustainable
Our commitment to Paris-alignment is an important step toward accelerating the low-carbon energy transition and encouraging near-term actions that will set a path for achieving net-zero emissions by 2050.,sustainable
"The amount of CO2 emitted from the construction and operation of buildings is said to account for approximately 40% of all CO2 emissions in Japan, including indirect emissions.",unsustainable
For relevant Scope 3 categories the calculation methodology for estimating emissions is described.,unsustainable
We have reduced our operational carbon emissions by 88% from our 2010 baseline year.,sustainable
The carbon emissions from processing waste flows produced by Robeco were calculated.,unsustainable
"Food waste refers to food that completes the food supply chain up to a final product, is of good quality and ft for consumption, but is still not consumed because it is discarded, whether or not it has expired or is spoiled.",unsustainable
We are also promoting the use of stainless-steel bottles to reduce the use of plastic within the company.,sustainable
We have offset carbon emissions attributed to business travel since 2019.,sustainable
"By mid-2020, we will source 100% of our electricity from renewable sources, which will help reduce our GHG footprint by 75% compared to 2004.",sustainable
"We will continue implementing the policy proposals, mitigating the identified climate-related risks, developing the opportunities, adapting processes, collecting data, determining metrics and, lastly, setting specific targets for the most carbon-intensive sectors (on a group level and where relevant per business unit).",sustainable
KBC is also active in operational leasing and has set ambitious targets to decrease the emissions of the cars in our car leasing feets and to increase the share of electric and hybrid vehicles.,sustainable
Increased working from home has changed patterns of transport use and thinking about mobility.,unsustainable
"As a result, Robeco decided to map out emissions from home consumption in Scope 3 as well (see description of Scope 3 – home consumption).",unsustainable
"Additionally, we offer professional development workshops and seminars that help employees enhance key skills such as communication and project management.",sustainable
"Since launching in April 2016, the Project has rescued enough surplus food for almost 2 million meals for those in need and prevented over 1 million kilograms of carbon emissions from entering the atmosphere.",sustainable
"On the Board of Statutory Auditors the percentage reached 60% (3 women out of 5 members, of which 2 substitutes), figures above the quotas required by law (Law no. 120/2011).",sustainable
"In 2016, we avoided 289,694 tons of CO2e emissions by purchasing renewable electricity.",sustainable
The company’s water is reused drawn from municipal sources exclusively.,sustainable
We are also exploring ways to expand our efforts to measure and reduce the gender pay gap in other regions.,sustainable
"KBC clients in Flanders can be insured against damage to crops and fruit caused by extreme and unfavourable weather conditions under the so-called Bredeweersverzekering (broad weather insurance), with subsidy support from the Flemish government.",sustainable
That’s why we have set aggressive goals and targets to reduce the environmental footprint of our business.,sustainable
"Deforestation not only releases stored carbon dioxide, but also reduces the ability to capture future carbon releases.",unsustainable
"After comprehensive testing of the buildings’ heating, cooling and ventilation systems, we made more than 100 adjustments that enable the systems to function more efficiently.",sustainable
"This carbon footprint calculation serves to highlight the listed companies with the highest level of emissions, and therefore those most likely to be heavily exposed to direct transition risks.",unsustainable
"The scheme asks organisations to pay the real Living Wage and also commit to provide workers with at least four weeks’ notice of shifts, a contract that accurately reflects hours worked, and a contract with a guaranteed minimum of 16 hours a week, unless the worker requests otherwise.",sustainable
"Note: this does not include oce facilities, head oces, IT sites, non-automotive businesses, or countries where Group vehicles are sold by an importer.",unsustainable
"We offer solutions to mobilize capital for a low-carbon world, e.g., with the issuance of green bonds and our Climate Aware Strategy.",sustainable
"For example, we are working to extend more opportunities to businesses owned by women, ethnic minorities and other under-represented groups; this helps us reduce concentration risks and create a more robust supply chain.",sustainable
Our approach allows us to engage with companies that are supporting the clean energy transition and are committed to phase out their use of coal.,sustainable
"So far, more than three million vehicles have been connected with this box.",unsustainable
An important first step in developing solutions and strategies for a low-carbon economy is to understand the issues driving them.,unsustainable
"We are undertaking a comprehensive measurement and analysis of our Scope 1, 2 and 3 carbon emissions across our strategies.",unsustainable
We are working to reduce the amount of material we use while also employing more eco-friendly materials.,sustainable
"To this end, we are now analyzing emissions for the Scope 3 categories 1, 4 and 10 in particular.",unsustainable
"Groupe PSA aims at developing validated products with recycled polyolefin materials for interior parts, without losing the properties required for virgin materials, in particular odour and volatile organic compounds.",sustainable
"Where appropriate to the needs of the different countries, the employee engagement survey was integrated into a broader study.",sustainable
250 km of district heating network was in place to deliver heating and cooling services to the community ever looking to ever greener source of energy. ,sustainable
JRE has set KPIs to reduce energy and CO2 emissions generated from our portfolio by 2030 from a 2013 base year.,sustainable
Amundi encourages its employees to reduce emissions in their commute to work.,sustainable
We will reduce our scope 1 and 2 emissions by 50% by 2030.,sustainable
"The current development guidelines set out in the strategic plans are characterized by the consolidation of its leadership position in the water industry and the expansion of the Group’s territorial area of interest, which is mainly focused on Central Italy, and of its businesses, which range from energy production from renewable sources to the circular economy and from energy efficiency services and sustainable mobility to gas distribution.",sustainable
"As we are aware that the global warming impact is one of the most significant challenges of our time, we continue to look for reduction of the carbon impact of the portfolio.",sustainable
We will maximise agile working practices and technology to actively reduce the business miles we travel.,sustainable
"The information available on the Global Coal Exit List, whose methodology and full list of issuers are publicly available and accessible on the website below.",unsustainable
"Given the stakes, it should be no surprise the CANDRIAM Academy also now offers a dedicated module on the circular economy.",sustainable
Amundi uses companies’ carbon emissions to estimate the carbon footprint of equities and bonds issued by private issuers companies and financial companies.,unsustainable
The low-carbon economy continues to develop at pace as both cost competitiveness and installed capacity of renewables increase.,unsustainable
"Purchased 16 MW of photovoltaic plants, reaching 52 MW of installed power, which allowed for a slightly lower emission intensity index of Acea Produzione and savings of around 40,000 tonnes of CO2.",sustainable
"These relate to specific corporate-level performance indicators, such as CO2 emissions, sickness absence and research and development.",unsustainable
"Since this sector is largely made up of small- scale farmers and tends to make up more than 50% of employment across developing countries, we tend to think it is a net negative for lower-income countries.",unsustainable
"Founded in 1932, LV Overseas offers a comprehensive range of services in the management of door‑to‑door freight transport for both import and export, with a strong position in French overseas territories (West Indies, La Réunion, Guyana).",unsustainable
It has made considerable efforts to reduce emissions by setting up sales and service offices in its most important business locations.,sustainable
One key topic with the issuer’s sustainability department was deforestation and protection of biodiversity.,sustainable
CA was founded by French farmers as a cooperative and a mutual fnancial institution more than a century ago.,unsustainable
"In 2020, we recycled or properly disposed of 200 tons of technology equipment.",sustainable
We offer effective and scientifically proven alternatives to microplastics.,sustainable
The North Alliance is targeting a 58% reduction in its total carbon footprint.,sustainable
"The most significant improvement was the median hourly pay gap, which reduced to 21.6% (from 23.1% the previous year).",sustainable
"Full-time State Street employees are eligible for benefits that include programs that cover spouses/domestic partners, adult dependents and children; comprehensive medical plan options; dental and vision care; flexible spending accounts for health care, dependent care and transportation needs; employee and family life insurance; Legal Assistance Plan; Employee Assistance Program (EAP); Salary Savings Program with 401(k) pre-tax and post-tax; as well as Roth options and a competitive company match.",sustainable
But there’s a negative side to this success – and that’s plastic waste.,unsustainable
"The resulting product is Solein, which has a macronutrient composition that is very similar to that of dried soy or algae.",unsustainable
"New farming methods include aquaponics, where plants are grown in water that is fertilised by fish, and vertical farming, where crops are grown in stacks.",unsustainable
"These include goals for reducing our carbon footprint and corporate waste, and progressing our philanthropic efforts.",sustainable
"Amundi has developed a comprehensive range of investment solutions for investors seeking to mitigate climate-change related risks, favour a transition to sustainable business models and measure climate impact.",sustainable
"From 2030, our operational footprint (occupied offices and business travel) will operate with net zero carbon emissions.",sustainable
In case of a major reputational loss this group may divest a significant number of shares which will reduce BASF’s market value.,unsustainable
We have implemented a variety of strategies across our firm to reduce waste and increase the amount of reused and recycled products.,sustainable
"The aim of the study is to determine whether M5049 can reduce the life-threatening complications of Covid-19, including severe respiratory symptoms that often neces- sitate further medical interventions such as mechanical ventilation.",unsustainable
"Energy from primary fuel sources has decreased in 2016 due to a combination of decreases in natural gas use, owned/leased vehicles use and liquid fossil fuels use.",sustainable
"In Italy, Amundi actively mobilised against food insecurity among the Italian population by financially supporting the Food Bank.",sustainable
"We have significantly reduced exposure to coal extraction companies and, we will not directly finance new thermal coal mines or the expansion of existing mines.",sustainable
"Scope 1 emissions also include those deriving from certain processes of plants in the Environment segment (composting, treatment and disposal of liquid waste), from drying at treatment plants, from vehicles of Company feets (petrol and diesel vehicles), from leaks of sulphur hexafluoride (SF6) that may arise at Areti plants, from combustion processes for heating of premises and offices and from leaks of freon gases from air-conditioning units.",unsustainable
"The physical dangers stemming from a warming climate, and the implications associated with the transition to a lower-carbon economy, will continue to present significant investment risks and opportunities.",unsustainable
"Between 2014 and 2019, BlackRock reduced Scope 1 and 2 (location-based) emissions by 22% as compared to a 32% reduction between 2014 and 2020.",sustainable
Hackathon winner Peter Suggitt builds an app to help you track – and lower – your carbon footprint.,sustainable
"Good sustainability practices have helped us reduce operating costs, mitigate operational risks and increase the quality and reliability of earnings.",sustainable
"As approximately 80% of the world’s documented species are found in tropical rainforests, deforestation will impact global biodiversity.",unsustainable
"Farmers Edge is a globally active company offering digital agriculture risk management solutions and consulting services to farmers, retailers and the agriculture industry.",sustainable
"In this way, we also contribute to preventive soil protection and keep today’s waste from becoming tomorrow’s contamination.",sustainable
Employee commuting emissions are calculated from shuttles transporting employees from their home to work at our India offices.,unsustainable
Operational car leasing is one of the business lines for which KBC has developed strategies to reduce its climate impact.,sustainable
"Because of this, the group-wide engagement survey – in the same format across all countries – was postponed to 2020.",unsustainable
The world needs investment in innovative systems to improve the sustainability of food supply.,unsustainable
"As of December 2020, 111 banks (including export credit agencies) from around the world have signed the Equator Principles.",unsustainable
"Application processes: Following internal policies based on procedures for evaluating social and environmental considerations, the Equator Principles Department carries out assessments of environmental and social impacts relating to individual projects.",unsustainable
"In the period covered by the report, M&G plc has not completed any energy efficiency projects due to restrictions imposed by COVID-19 across our estate and reduced occupancy of buildings.",unsustainable
"To support the change, we are committed to working with our clients to find suitable solutions that enable a joint path towards a low-carbon economy.",sustainable
"Climate change also creates insurance risks, as mortality risk in the areas in which we do business could be affected by factors such as more severe weather, the increasing spread of tropical diseases resulting from a warming climate, or increased insecurity in the food supply.",unsustainable
"All the same, it remains a good starting point for measuring the carbon footprint of our investments.",unsustainable
The loss of biodiversity is becoming a major public concern.,unsustainable
"We use a variety of methods for recycling, recovering and disposing of the waste we generate, each of which has a different impact on the environment.",sustainable
"This was discussed at the Joint Strategy Committee, which brought together unions representatives from eight countries on October 11, 2019.",unsustainable
The Group recognises this decrease was significantly affected by reduced office occupancy related to COVID-19.,unsustainable
COVID-19 has impacted overall numbers as in-person volunteering was not possible.,unsustainable
This is the first ministry-level document on climate change mitigation after China announced the 2060 carbon neutrality target.,unsustainable
"However, the challenge that the world faces in terms of making the food system more environmentally sustainable is not just limited to reducing overall emissions.",unsustainable
"Biodiversity loss, expressed most directly in SDGs 14 and 15 (“Life below water” and “Life on Land” respectively), but also linked to other SDGs (e.g., SDG 13 “Climate Action”) is a major threat to our planet.",unsustainable
The labels display each model’s average fuel consumption and CO2 emissions.,unsustainable
"However, figures should be read cautiously and only a longer-term trend will provide reasonable information on decarbonization achievements.",unsustainable
"Furthermore, it not only strives to save energy and reduce waste in the common areas but also makes efforts to reduce environmental load together with tenant companies through initiatives such as issuing an energy-saving guidebook according to the use of energy by the tenants.",sustainable
"The Net-Zero Asset Owner Alliance provides a unique framework for investors to design, implement and report on their decarbonization strategy.",unsustainable
"From wind and solar power, to digital telecommunications, electric vehicles, and a hydrogen economy, meeting fundamental human needs in a way that preserves and protects natural resources requires a readiness to embrace innovation.",unsustainable
These CO2 emissions correspond to 55% of the purchases made in 2018.,unsustainable
"(SOF), launched in 2018, develops a balanced portfolio in the sustainable seafood sector, the circular economy and the conservation of coastal ecosystems.",sustainable
BNPP intends to support the applications of hydrogen by providing the financing for companies and projects.,sustainable
"Our climate strategy underlines our commitment to the SDGs on climate action and on affordable and clean energy and supports an orderly transition to a low-carbon economy, as defined by the Paris Agreement.",sustainable
We're also looking for ways to create demand for recycled plastics.,sustainable
"SGS tests more than 25 million vehicles annually, and as a result, reduces road accidents in 15 countries.",sustainable
We support a number of Employee Resource Groups.,sustainable
In 2018 we pledged to achieve carbon neutrality in our Airport Industrial Property Unit Trust (AIPUT) by 2025.,sustainable
"Natural capital is made up of diverse living creatures and the water, soil, and air that sustain them.",unsustainable
"In addition to the work to reduce product mass, the Group’s Industrial Department is also undertaking action plans to reduce material consumption.",sustainable
"As an example, in the calculation as of the end of 2020, carbon emissions of an issuer relate to 2019, whereas market capitalization is shown as of the end of 2020.",unsustainable
"In order to reduce water losses, Acea Ato 5 intensified checks on the network and carried out district planning activities: 245 km of water infrastructure was inspected and at the end of 2020 the networks related to 26 municipalities were divided into districts.",sustainable
"We will strive to preserve the environment and realize a sustainable society through efforts toward energy conservation, resource conservation, and resource recycling based on the recognition of the burden imposed on the environment by the consumption of resources and the discharge of wastes involved in our business activities.",sustainable
"UBS supports the orderly transition to a low-carbon economy as corporate advisor, and/or with its lending capacity.",sustainable
"Our efforts aim to mitigate our climate-related risks, pursue opportunities at scale for our clients and reduce the climate impact of our own footprint.",sustainable
"The impacts on environment and social aspects are defined with a threshold of significant contribution or significant harm to six environmental objectives (climate mitigation, climate adaptation, water, circular economy, pollution, and biodiversity) in the Taxonomy.",unsustainable
"Materials are selected for their end-of-life recyclability, and priority is given to green materials.",sustainable
"Irrigation techniques include field fooding, which irrigates crops by fooding the land and is the most commonly used irrigation system outside the USA.",unsustainable
KBC focuses strongly on climate change and the environmental impact of our financial services and has set clear targets to reduce its direct and indirect exposure to fossil fuels and to increase the financing of renewable energy.,sustainable
"Firstly, we aim to reduce by 75% our Scope 3 greenhouse gas emissions caused by the use of our sold products by our customers.",sustainable
Fund Mission/Information Change to Prior year Africa Agriculture and Trade Investment Fund (AATIF) Improve food security and end poverty through sustainable investment along the entire agricultural chain in Africa,sustainable
"While ESG funds aim to legally commit and fulfill general or overall ambitions for improving ESG, they are not bound by specific numbers (e.g., percentage reduction of carbon emissions).",unsustainable
"To do this, we use recooling plants that allow water to be reused several times.",sustainable
"According to EPA calculations, removing these servers will result in energy savings of US$500 a year per server, and positively impact the cooling capacity and loads in our data centers.",sustainable
The carbon footprint of transportation to and from work also contributes to the overall emissions we generate as a firm.,unsustainable
This error also resulting in emission changes for upstream (WTT) emission and the amount of renewable electricity being used in MWh.,unsustainable
"Emissions for the reporting period amount to 478 004 tonnes of CO2, of which 387 823 tonnes relate to cars.",unsustainable
"In 2020, as part of our commitment to carbon neutrality, we began focusing Scope 2 REC purchases on a country-by-country basis, depending on where the electricity is being used.",sustainable
"Since then, 439 HV batteries have been remanufactured.",unsustainable
"New Forests is a founding signatory to the Finance for Biodiversity Pledge, which formalises our commitment to advance conservation priorities through 2024.",sustainable
"In 2020, we introduced a new policy on palm oil companies for our sustainable funds.",sustainable
"We also help our customers to implement efficient and manageable processes and systems that conserve natural resources, reduce pollution and protect biodiversity.",sustainable
"Our employees also play a critical role, volunteering for regional activities and participating in our annual “Warm Their Hearts” Valentine’s Day drives.",sustainable
Upstream emissions include emissions from transportation paid by Nokia.,unsustainable
We work with our technology groups to recycle electronics and with suppliers to find products made of recyclable material that can be reused to manufacture new products.,sustainable
We recycled 8.5 tons of glass and 1.25 tons of electrical and electronic equipment waste (EEEW).,sustainable
"Data and information supporting the Scope 1 and Scope 2 GHG emissions assertion were in most cases historical in nature, but in some cases estimated.",unsustainable
"Plastics, too, are an indispensable part of a lower-carbon economy.",unsustainable
Calculating the carbon footprint of a company is a complex process.,unsustainable
"As a partner of the Sustainable Shipping Initiative, we are one of the leading banks to develop responsible ship recycling standards.",sustainable
"For all the details on energy-efficiency actions and consequent reductions in CO2 emissions, see the section Energy saving in the chapter The use of materials, energy and water.",unsustainable
"Every use is reduced to a minimum in terms of quantity and every substance is selected carefully in terms of quality, safety and environmental sustainability.",sustainable
"Deforestation is, in fact, second only to the energy sector as a source of global greenhouse gas emissions and accounts for up to 20% of emissions, more than the entire global transport sector.",unsustainable
Energy use within our offices accounts for 21% of our carbon footprint.,unsustainable
"The main challenges for environmental sustainability are indicated in the Green Deal, the European Union’s growth strategy, which sets the goal of climate neutrality by 2050, through progressive transformation of the economy, with large-scale investment in renewable energy, energy efficiency, transport with low environmental impact and upgrading of buildings, in the context of a circular economy, with inclusivity and innovation as universal foundations.",sustainable
"Second, we are focusing on delivering sustainable finance solutions that help our clients achieve their goals and contribute to the realization of the UN Sustainable Development Goals (SDGs) ; and third, we are working on further reducing the carbon footprint of our own operations.",sustainable
"In 2019, we have again significantly reduced the share of our carbon-related assets to 0.8%, down from 1.6% in 2018 (and 2.8% in 2017).",sustainable
Working hours have been arranged to avoid employees taking public transport during rush hours.,sustainable
"Among the various forms of environmental destruction and pollution, deforestation and marine plastic waste issues are as material as climate change.",unsustainable
"Overall, we reduced our water usage by 52% since 2009.",sustainable
We have announced new commitments to actively support the transition to a global low-carbon economy over the coming decades.,sustainable
